day,month,year,hour,minute,place
13,07,14,11,35,אשקלון
13,07,14,11,35,באר גנים
13,07,14,11,35,ניצן
13,07,14,11,35,ניצן ב'
13,07,14,11,10,יד מרדכי
13,07,14,11,10,נתיב העשרה
13,07,14,10,46,גבעולים
13,07,14,10,46,מלילות
13,07,14,10,46,מעגלים
13,07,14,10,46,שיבולים
13,07,14,10,46,שרשרת
13,07,14,10,46,תאשור
13,07,14,10,46,תדהר
13,07,14,10,46,ברוש
13,07,14,10,46,יושיביה
13,07,14,10,46,מבועים
13,07,14,10,46,ניר משה
13,07,14,10,46,ניר עקיבא
13,07,14,10,46,פעמי תש"ז
13,07,14,10,46,קלחים
13,07,14,10,46,שבי דרום
13,07,14,10,46,שדה צבי
13,07,14,10,46,תלמי ביל"ו
13,07,14,10,46,אשבול
13,07,14,10,46,זרועה
13,07,14,10,45,יושיביה
13,07,14,10,45,מבועים
13,07,14,10,45,ניר משה
13,07,14,10,45,ניר עקיבא
13,07,14,10,45,פעמי תש"ז
13,07,14,10,45,קלחים
13,07,14,10,45,שבי דרום
13,07,14,10,45,שדה צבי
13,07,14,10,45,תלמי ביל"ו
13,07,14,10,45,ברוש
13,07,14,10,45,גבעולים
13,07,14,10,45,מלילות
13,07,14,10,45,מעגלים
13,07,14,10,45,שיבולים
13,07,14,10,45,שרשרת
13,07,14,10,45,תאשור
13,07,14,10,45,תדהר
13,07,14,10,45,אשבול
13,07,14,10,45,זרועה
13,07,14,10,45,תדהר
13,07,14,10,45,ברוש
13,07,14,10,45,גבעולים
13,07,14,10,45,מלילות
13,07,14,10,45,מעגלים
13,07,14,10,45,שיבולים
13,07,14,10,45,שרשרת
13,07,14,10,45,תאשור
13,07,14,10,39,באר שבע
13,07,14,10,39,מסעודין אל עזאזמה
13,07,14,10,39,חצרים
13,07,14,10,10,רעים
12,07,14,22,55,בארי
12,07,14,22,42,עברון
12,07,14,22,42,שבי ציון
12,07,14,22,42,בצת
12,07,14,22,42,כפר ראש הנקרה
12,07,14,22,42,לימן
12,07,14,22,42,מצובה
12,07,14,22,42,שלומי
12,07,14,22,42,בן עמי
12,07,14,22,42,כברי
12,07,14,22,42,א נוואקיר
12,07,14,22,42,אדמית
12,07,14,22,42,אידמית
12,07,14,22,42,אילון
12,07,14,22,42,ג'ורדיח
12,07,14,22,42,גורן
12,07,14,22,42,גורנות הגליל
12,07,14,22,42,חניתה
12,07,14,22,42,יערה
12,07,14,22,42,עראמשה
12,07,14,22,42,געתון
12,07,14,22,42,יחיעם
12,07,14,22,42,מנות
12,07,14,22,42,נווה זיו
12,07,14,22,42,עבדון
12,07,14,22,42,עין יעקב
12,07,14,22,42,גשר הזיו
12,07,14,22,42,נהריה
12,07,14,22,42,סער
12,07,14,22,42,כברי
12,07,14,22,42,מצובה
12,07,14,22,42,שלומי
12,07,14,22,42,בן עמי
12,07,14,22,42,בצת
12,07,14,22,42,כפר ראש הנקרה
12,07,14,22,42,לימן
12,07,14,22,22,כרם שלום
12,07,14,22,01,סתריה
12,07,14,22,01,עזריה
12,07,14,22,01,פדיה
12,07,14,22,01,פתחיה
12,07,14,22,01,קרית עקרון
12,07,14,22,01,רמות מאיר
12,07,14,22,01,אלומה
12,07,14,22,01,ורדון
12,07,14,22,01,זבדיאל
12,07,14,22,01,זרחיה
12,07,14,22,01,מנוחה
12,07,14,22,01,נחלה
12,07,14,22,01,ניר בנים
12,07,14,22,01,סגולה
12,07,14,22,01,קדמה
12,07,14,22,01,קוממיות
12,07,14,22,01,רווחה
12,07,14,22,01,מסילת ציון
12,07,14,22,01,נובא
12,07,14,22,01,נווה מיכאל
12,07,14,22,01,נווה שלום
12,07,14,22,01,נחם
12,07,14,22,01,נחשון
12,07,14,22,01,נתיב הל"ה
12,07,14,22,01,פארק צרעה
12,07,14,22,01,צלפון
12,07,14,22,01,צרעה
12,07,14,22,01,רוגלית
12,07,14,22,01,תלם
12,07,14,22,01,תעוז
12,07,14,22,01,תרום
12,07,14,22,01,תרקומיא
12,07,14,22,01,בית חשמונאי
12,07,14,22,01,בית עוזיאל
12,07,14,22,01,גזר
12,07,14,22,01,גני הדר
12,07,14,22,01,גני יוחנן
12,07,14,22,01,חולדה
12,07,14,22,01,יד רמב"ם
12,07,14,22,01,יסודות
12,07,14,22,01,יציץ
12,07,14,22,01,כפר ביל"ו
12,07,14,22,01,כפר בן נון
12,07,14,22,01,כפר שמואל
12,07,14,22,01,כרמי יוסף
12,07,14,22,01,מזכרת בתיה
12,07,14,22,01,מרכז קניות ביל"ו
12,07,14,22,01,משמר איילון
12,07,14,22,01,משמר דוד
12,07,14,22,01,נען
12,07,14,22,01,נצר חזני
12,07,14,22,01,שילת
12,07,14,22,01,שעלבים
12,07,14,22,01,אביגדור
12,07,14,22,01,אורות
12,07,14,22,01,אחווה
12,07,14,22,01,אל עזי
12,07,14,22,01,באר טוביה
12,07,14,22,01,ינון
12,07,14,22,01,כפר אחים
12,07,14,22,01,כפר הרי"ף
12,07,14,22,01,כפר ורבורג
12,07,14,22,01,כפר מנחם
12,07,14,22,01,ערוגות
12,07,14,22,01,קרית מלאכי
12,07,14,22,01,תימורים
12,07,14,22,01,תלמי יחיאל
12,07,14,22,01,א דיר במערב הר חברון
12,07,14,22,01,אביעזר
12,07,14,22,01,אדרת
12,07,14,22,01,אום עלאס
12,07,14,22,01,אל קילא
12,07,14,22,01,אשתאול
12,07,14,22,01,בית אולא
12,07,14,22,01,בית ג'מאל
12,07,14,22,01,בית שמש
12,07,14,22,01,בקוע
12,07,14,22,01,גבעות עדן
12,07,14,22,01,גבעת שמש
12,07,14,22,01,גיזו
12,07,14,22,01,דייר ראפאת
12,07,14,22,01,הראל
12,07,14,22,01,זנוח
12,07,14,22,01,ח'ראס
12,07,14,22,01,טל שחר
12,07,14,22,01,ישעי
12,07,14,22,01,כפר אוריה
12,07,14,22,01,מחסיה
12,07,14,22,01,מנזר לטרון
12,07,14,22,01,בודרוס
12,07,14,22,01,גמזו
12,07,14,22,01,חשמונאים
12,07,14,22,01,כפר דניאל
12,07,14,22,01,כפר הארנים
12,07,14,22,01,כפר רות
12,07,14,22,01,לפיד
12,07,14,22,01,מבוא חורון
12,07,14,22,01,מבוא מודיעים
12,07,14,22,01,מודיעין מכבים רעות
12,07,14,22,01,מודיעין עילית
12,07,14,22,01,מידיה
12,07,14,22,01,מתתיהו
12,07,14,22,01,נוף איילון
12,07,14,22,01,ניעלין
12,07,14,22,01,משמר דוד
12,07,14,22,01,נען
12,07,14,22,01,נצר חזני
12,07,14,22,01,סתריה
12,07,14,22,01,עזריה
12,07,14,22,01,פדיה
12,07,14,22,01,פתחיה
12,07,14,22,01,קרית עקרון
12,07,14,22,01,רמות מאיר
12,07,14,22,01,אלומה
12,07,14,22,01,ורדון
12,07,14,22,01,זבדיאל
12,07,14,22,01,זרחיה
12,07,14,22,01,מנוחה
12,07,14,22,01,נחלה
12,07,14,22,01,ניר בנים
12,07,14,22,01,סגולה
12,07,14,22,01,קדמה
12,07,14,22,01,קוממיות
12,07,14,22,01,רווחה
12,07,14,22,01,מסילת ציון
12,07,14,22,01,נובא
12,07,14,22,01,נווה מיכאל
12,07,14,22,01,נווה שלום
12,07,14,22,01,נחם
12,07,14,22,01,נחשון
12,07,14,22,01,נתיב הל"ה
12,07,14,22,01,פארק צרעה
12,07,14,22,01,צלפון
12,07,14,22,01,צרעה
12,07,14,22,01,רוגלית
12,07,14,22,01,תלם
12,07,14,22,01,תעוז
12,07,14,22,01,תרום
12,07,14,22,01,תרקומיא
12,07,14,22,01,בית חשמונאי
12,07,14,22,01,בית עוזיאל
12,07,14,22,01,גזר
12,07,14,22,01,גני הדר
12,07,14,22,01,גני יוחנן
12,07,14,22,01,חולדה
12,07,14,22,01,יד רמב"ם
12,07,14,22,01,יסודות
12,07,14,22,01,יציץ
12,07,14,22,01,כפר ביל"ו
12,07,14,22,01,כפר בן נון
12,07,14,22,01,כפר שמואל
12,07,14,22,01,כרמי יוסף
12,07,14,22,01,מזכרת בתיה
12,07,14,22,01,מרכז קניות ביל"ו
12,07,14,22,01,משמר איילון
12,07,14,22,01,שעלבים
12,07,14,22,01,אביגדור
12,07,14,22,01,אורות
12,07,14,22,01,אחווה
12,07,14,22,01,אל עזי
12,07,14,22,01,באר טוביה
12,07,14,22,01,ינון
12,07,14,22,01,כפר אחים
12,07,14,22,01,כפר הרי"ף
12,07,14,22,01,כפר ורבורג
12,07,14,22,01,כפר מנחם
12,07,14,22,01,ערוגות
12,07,14,22,01,קרית מלאכי
12,07,14,22,01,תימורים
12,07,14,22,01,תלמי יחיאל
12,07,14,22,01,א דיר במערב הר חברון
12,07,14,22,01,אביעזר
12,07,14,22,01,אדרת
12,07,14,22,01,אום עלאס
12,07,14,22,01,אל קילא
12,07,14,22,01,אשתאול
12,07,14,22,01,בית אולא
12,07,14,22,01,בית ג'מאל
12,07,14,22,01,בית שמש
12,07,14,22,01,בקוע
12,07,14,22,01,גבעות עדן
12,07,14,22,01,גבעת שמש
12,07,14,22,01,גיזו
12,07,14,22,01,דייר ראפאת
12,07,14,22,01,הראל
12,07,14,22,01,זנוח
12,07,14,22,01,ח'ראס
12,07,14,22,01,טל שחר
12,07,14,22,01,ישעי
12,07,14,22,01,כפר אוריה
12,07,14,22,01,מחסיה
12,07,14,22,01,מנזר לטרון
12,07,14,22,01,באר שבע
12,07,14,22,01,מסעודין אל עזאזמה
12,07,14,22,01,בודרוס
12,07,14,22,01,גמזו
12,07,14,22,01,חשמונאים
12,07,14,22,01,כפר דניאל
12,07,14,22,01,כפר הארנים
12,07,14,22,01,כפר רות
12,07,14,22,01,לפיד
12,07,14,22,01,מבוא חורון
12,07,14,22,01,מבוא מודיעים
12,07,14,22,01,מודיעין מכבים רעות
12,07,14,22,01,מודיעין עילית
12,07,14,22,01,מידיה
12,07,14,22,01,מתתיהו
12,07,14,22,01,נוף איילון
12,07,14,22,01,ניעלין
12,07,14,22,01,שילת
12,07,14,22,01,עגור
12,07,14,22,01,צפרירים
12,07,14,22,01,שדות מיכה
12,07,14,22,01,שריגים
12,07,14,22,01,תירוש
12,07,14,22,01,כפר בן נון
12,07,14,22,01,כפר שמואל
12,07,14,22,01,כרמי יוסף
12,07,14,22,01,מזכרת בתיה
12,07,14,22,01,מרכז קניות ביל"ו
12,07,14,22,01,משמר איילון
12,07,14,22,01,משמר דוד
12,07,14,22,01,נען
12,07,14,22,01,נצר חזני
12,07,14,22,01,סתריה
12,07,14,22,01,עזריה
12,07,14,22,01,פדיה
12,07,14,22,01,פתחיה
12,07,14,22,01,קרית עקרון
12,07,14,22,01,רמות מאיר
12,07,14,22,01,מרכז שפירא
12,07,14,22,01,משואות יצחק
12,07,14,22,01,עין צורים
12,07,14,22,01,שפיר
12,07,14,22,01,בטחה
12,07,14,22,01,גילת
12,07,14,22,01,תפרח
12,07,14,22,01,גבעת ישעיהו
12,07,14,22,01,גפן
12,07,14,22,01,זכריה
12,07,14,22,01,כפר זוהרים
12,07,14,22,01,לוזית
12,07,14,22,01,נחושה
12,07,14,22,01,מנזר לטרון
12,07,14,22,01,מסילת ציון
12,07,14,22,01,נובא
12,07,14,22,01,נווה מיכאל
12,07,14,22,01,נווה שלום
12,07,14,22,01,נחם
12,07,14,22,01,נחשון
12,07,14,22,01,נתיב הל"ה
12,07,14,22,01,פארק צרעה
12,07,14,22,01,צלפון
12,07,14,22,01,צרעה
12,07,14,22,01,רוגלית
12,07,14,22,01,תלם
12,07,14,22,01,תעוז
12,07,14,22,01,תרום
12,07,14,22,01,תרקומיא
12,07,14,22,01,ביצרון
12,07,14,22,01,בני עי"ש
12,07,14,22,01,גן הדרום
12,07,14,22,01,גן יבנה
12,07,14,22,01,חצב
12,07,14,22,01,חצור אשדוד
12,07,14,22,01,כנות
12,07,14,22,01,נווה מבטח
12,07,14,22,01,בית חשמונאי
12,07,14,22,01,בית עוזיאל
12,07,14,22,01,גזר
12,07,14,22,01,גני הדר
12,07,14,22,01,גני יוחנן
12,07,14,22,01,חולדה
12,07,14,22,01,יד רמב"ם
12,07,14,22,01,יסודות
12,07,14,22,01,יציץ
12,07,14,22,01,כפר ביל"ו
12,07,14,22,00,קרית מלאכי
12,07,14,22,00,תימורים
12,07,14,22,00,תלמי יחיאל
12,07,14,22,00,בית אלעזרי
12,07,14,22,00,בית חלקיה
12,07,14,22,00,בני ראם
12,07,14,22,00,ברורים
12,07,14,22,00,גדרה
12,07,14,22,00,גני טל
12,07,14,22,00,חפץ חיים
12,07,14,22,00,יד בנימין
12,07,14,22,00,קדרון
12,07,14,22,00,רבדים
12,07,14,22,00,א דיר במערב הר חברון
12,07,14,22,00,אביעזר
12,07,14,22,00,אדרת
12,07,14,22,00,אום עלאס
12,07,14,22,00,אל קילא
12,07,14,22,00,אשתאול
12,07,14,22,00,בית אולא
12,07,14,22,00,בית ג'מאל
12,07,14,22,00,בית שמש
12,07,14,22,00,בקוע
12,07,14,22,00,גבעות עדן
12,07,14,22,00,גבעת שמש
12,07,14,22,00,גיזו
12,07,14,22,00,דייר ראפאת
12,07,14,22,00,הראל
12,07,14,22,00,זנוח
12,07,14,22,00,ח'ראס
12,07,14,22,00,טל שחר
12,07,14,22,00,ישעי
12,07,14,22,00,כפר אוריה
12,07,14,22,00,מחסיה
12,07,14,22,00,באר שבע
12,07,14,22,00,מסעודין אל עזאזמה
12,07,14,22,00,בודרוס
12,07,14,22,00,גמזו
12,07,14,22,00,חשמונאים
12,07,14,22,00,כפר דניאל
12,07,14,22,00,כפר הארנים
12,07,14,22,00,כפר רות
12,07,14,22,00,לפיד
12,07,14,22,00,מבוא חורון
12,07,14,22,00,מבוא מודיעים
12,07,14,22,00,מודיעין מכבים רעות
12,07,14,22,00,מודיעין עילית
12,07,14,22,00,מידיה
12,07,14,22,00,מתתיהו
12,07,14,22,00,נוף איילון
12,07,14,22,00,ניעלין
12,07,14,22,00,שילת
12,07,14,22,00,שעלבים
12,07,14,22,00,אביגדור
12,07,14,22,00,אורות
12,07,14,22,00,אחווה
12,07,14,22,00,אל עזי
12,07,14,22,00,באר טוביה
12,07,14,22,00,ינון
12,07,14,22,00,כפר אחים
12,07,14,22,00,כפר הרי"ף
12,07,14,22,00,כפר ורבורג
12,07,14,22,00,כפר מנחם
12,07,14,22,00,ערוגות
12,07,14,22,00,קדרון
12,07,14,22,00,רבדים
12,07,14,22,00,ביצרון
12,07,14,22,00,בני עי"ש
12,07,14,22,00,גן הדרום
12,07,14,22,00,גן יבנה
12,07,14,22,00,חצב
12,07,14,22,00,חצור אשדוד
12,07,14,22,00,כנות
12,07,14,22,00,נווה מבטח
12,07,14,22,00,גבעת ישעיהו
12,07,14,22,00,גפן
12,07,14,22,00,זכריה
12,07,14,22,00,כפר זוהרים
12,07,14,22,00,לוזית
12,07,14,22,00,נחושה
12,07,14,22,00,עגור
12,07,14,22,00,צפרירים
12,07,14,22,00,שדות מיכה
12,07,14,22,00,שריגים
12,07,14,22,00,תירוש
12,07,14,22,00,אביגדור
12,07,14,22,00,אורות
12,07,14,22,00,אחווה
12,07,14,22,00,אל עזי
12,07,14,22,00,באר טוביה
12,07,14,22,00,ינון
12,07,14,22,00,כפר אחים
12,07,14,22,00,כפר הרי"ף
12,07,14,22,00,כפר ורבורג
12,07,14,22,00,כפר מנחם
12,07,14,22,00,ערוגות
12,07,14,22,00,קרית מלאכי
12,07,14,22,00,תימורים
12,07,14,22,00,תלמי יחיאל
12,07,14,22,00,בית אלעזרי
12,07,14,22,00,בית חלקיה
12,07,14,22,00,בני ראם
12,07,14,22,00,ברורים
12,07,14,22,00,גדרה
12,07,14,22,00,גני טל
12,07,14,22,00,חפץ חיים
12,07,14,22,00,יד בנימין
12,07,14,21,16,יברוד
12,07,14,21,16,כוכב יעקב
12,07,14,21,16,כפר ניעמה
12,07,14,21,16,כפר עקב
12,07,14,21,16,מזרעה אל קיבליה
12,07,14,21,16,נחליאל
12,07,14,21,16,ניל"י
12,07,14,21,16,נעלה
12,07,14,21,16,סורדה
12,07,14,21,16,ספא
12,07,14,21,16,עין איוב
12,07,14,21,16,עין יברוד
12,07,14,21,16,עין סיניא
12,07,14,21,16,עין עריכ
12,07,14,21,16,עין קיניא
12,07,14,21,16,פסגות
12,07,14,21,16,קיביא
12,07,14,21,16,קלנדיה
12,07,14,21,16,ראס כרכר
12,07,14,21,16,ראפאת ליד גבעת זאב
12,07,14,21,16,רמאללה
12,07,14,21,16,שבתין
12,07,14,21,16,שוקבא
12,07,14,21,16,כפר טרומן
12,07,14,21,16,משמר השבעה
12,07,14,21,16,צפריה
12,07,14,21,16,א ראם
12,07,14,21,16,אבו קש
12,07,14,21,16,אבו שח'ידם
12,07,14,21,16,אל בירה
12,07,14,21,16,בורקה
12,07,14,21,16,בילעין
12,07,14,21,16,ביר זית
12,07,14,21,16,בית איענאן
12,07,14,21,16,בית אל
12,07,14,21,16,בית דוקו
12,07,14,21,16,בית חורון
12,07,14,21,16,בית ליקיא
12,07,14,21,16,בית סירא
12,07,14,21,16,בית ע'ור א תחתא
12,07,14,21,16,בית ע'ור אל פוקא
12,07,14,21,16,ביתוניא
12,07,14,21,16,ביתילו
12,07,14,21,16,ביתין
12,07,14,21,16,ג'אניה
12,07,14,21,16,ג'בע מצפון לירושלים
12,07,14,21,16,ג'לזון
12,07,14,21,16,ג'מאלא
12,07,14,21,16,ג'פנא
12,07,14,21,16,גבעת אסף
12,07,14,21,16,דולב
12,07,14,21,16,דורא אל קריע
12,07,14,21,16,דיר איבזיע
12,07,14,21,16,דיר עמאר
12,07,14,21,16,דיר קדיס
12,07,14,21,16,ח'ירבת א טירה
12,07,14,21,16,ח'ירבת אל מיסבאח
12,07,14,21,16,ח'ירבתא
12,07,14,21,16,טירה ליד בית חורון
12,07,14,21,16,טלמון
12,07,14,21,16,נתיב הל"ה
12,07,14,21,16,פארק צרעה
12,07,14,21,16,צלפון
12,07,14,21,16,צרעה
12,07,14,21,16,רוגלית
12,07,14,21,16,תלם
12,07,14,21,16,תעוז
12,07,14,21,16,תרום
12,07,14,21,16,תרקומיא
12,07,14,21,16,באר יעקב
12,07,14,21,16,ישרש
12,07,14,21,16,מצליח
12,07,14,21,16,צריפין
12,07,14,21,16,רמלה
12,07,14,21,16,אחיסמך
12,07,14,21,16,בן שמן
12,07,14,21,16,בן שמן כפר נוער
12,07,14,21,16,גינתון
12,07,14,21,16,כרם בן שמן
12,07,14,21,16,לוד
12,07,14,21,16,ניר צבי
12,07,14,21,16,בית נחמיה
12,07,14,21,16,בית עריף
12,07,14,21,16,ברקת
12,07,14,21,16,חדיד
12,07,14,21,16,טירת יהודה
12,07,14,21,16,מרכז שוהם
12,07,14,21,16,שוהם
12,07,14,21,16,אחיעזר
12,07,14,21,16,בית דגן
12,07,14,21,16,גנות
12,07,14,21,16,זיתן
12,07,14,21,16,חמד
12,07,14,21,16,יגל
12,07,14,21,16,כפר חב"ד
12,07,14,21,16,מבוא מודיעים
12,07,14,21,16,מודיעין מכבים רעות
12,07,14,21,16,מודיעין עילית
12,07,14,21,16,מידיה
12,07,14,21,16,מתתיהו
12,07,14,21,16,נוף איילון
12,07,14,21,16,ניעלין
12,07,14,21,16,שילת
12,07,14,21,16,שעלבים
12,07,14,21,16,א דיר במערב הר חברון
12,07,14,21,16,אביעזר
12,07,14,21,16,אדרת
12,07,14,21,16,אום עלאס
12,07,14,21,16,אל קילא
12,07,14,21,16,אשתאול
12,07,14,21,16,בית אולא
12,07,14,21,16,בית ג'מאל
12,07,14,21,16,בית שמש
12,07,14,21,16,בקוע
12,07,14,21,16,גבעות עדן
12,07,14,21,16,גבעת שמש
12,07,14,21,16,גיזו
12,07,14,21,16,דייר ראפאת
12,07,14,21,16,הראל
12,07,14,21,16,זנוח
12,07,14,21,16,ח'ראס
12,07,14,21,16,טל שחר
12,07,14,21,16,ישעי
12,07,14,21,16,כפר אוריה
12,07,14,21,16,מחסיה
12,07,14,21,16,מנזר לטרון
12,07,14,21,16,מסילת ציון
12,07,14,21,16,נובא
12,07,14,21,16,נווה מיכאל
12,07,14,21,16,נווה שלום
12,07,14,21,16,נחם
12,07,14,21,16,נחשון
12,07,14,21,16,בודרוס
12,07,14,21,16,גמזו
12,07,14,21,16,חשמונאים
12,07,14,21,16,כפר דניאל
12,07,14,21,16,כפר הארנים
12,07,14,21,16,כפר רות
12,07,14,21,16,לפיד
12,07,14,21,16,מבוא חורון
12,07,14,21,15,מנזר לטרון
12,07,14,21,15,מסילת ציון
12,07,14,21,15,נובא
12,07,14,21,15,נווה מיכאל
12,07,14,21,15,נווה שלום
12,07,14,21,15,נחם
12,07,14,21,15,נחשון
12,07,14,21,15,נתיב הל"ה
12,07,14,21,15,פארק צרעה
12,07,14,21,15,צלפון
12,07,14,21,15,צרעה
12,07,14,21,15,רוגלית
12,07,14,21,15,תלם
12,07,14,21,15,תעוז
12,07,14,21,15,תרום
12,07,14,21,15,תרקומיא
12,07,14,21,15,גבעת ישעיהו
12,07,14,21,15,גפן
12,07,14,21,15,זכריה
12,07,14,21,15,כפר זוהרים
12,07,14,21,15,לוזית
12,07,14,21,15,נחושה
12,07,14,21,15,עגור
12,07,14,21,15,צפרירים
12,07,14,21,15,שדות מיכה
12,07,14,21,15,שריגים
12,07,14,21,15,תירוש
12,07,14,21,15,א דיר במערב הר חברון
12,07,14,21,15,אביעזר
12,07,14,21,15,אדרת
12,07,14,21,15,אום עלאס
12,07,14,21,15,אל קילא
12,07,14,21,15,אשתאול
12,07,14,21,15,בית אולא
12,07,14,21,15,בית ג'מאל
12,07,14,21,15,בית שמש
12,07,14,21,15,בקוע
12,07,14,21,15,גבעות עדן
12,07,14,21,15,גבעת שמש
12,07,14,21,15,גיזו
12,07,14,21,15,דייר ראפאת
12,07,14,21,15,הראל
12,07,14,21,15,זנוח
12,07,14,21,15,ח'ראס
12,07,14,21,15,טל שחר
12,07,14,21,15,ישעי
12,07,14,21,15,כפר אוריה
12,07,14,21,15,מחסיה
12,07,14,21,15,עגור
12,07,14,21,15,צפרירים
12,07,14,21,15,שדות מיכה
12,07,14,21,15,שריגים
12,07,14,21,15,תירוש
12,07,14,21,15,גבעת ישעיהו
12,07,14,21,15,גפן
12,07,14,21,15,זכריה
12,07,14,21,15,כפר זוהרים
12,07,14,21,15,לוזית
12,07,14,21,15,נחושה
12,07,14,21,14,רעים
12,07,14,21,14,תל אביב יפו
12,07,14,21,14,אור יהודה
12,07,14,21,14,גני תקווה
12,07,14,21,14,יהוד מונוסון
12,07,14,21,14,כפר אז"ר
12,07,14,21,14,מעש
12,07,14,21,14,נווה אפעל
12,07,14,21,14,סביון
12,07,14,21,14,קרית אונו
12,07,14,21,14,רמת אפעל
12,07,14,21,14,רעים
12,07,14,21,13,מעש
12,07,14,21,13,נווה אפעל
12,07,14,21,13,סביון
12,07,14,21,13,קרית אונו
12,07,14,21,13,רמת אפעל
12,07,14,21,13,תל אביב יפו
12,07,14,21,13,אור יהודה
12,07,14,21,13,גני תקווה
12,07,14,21,13,יהוד מונוסון
12,07,14,21,13,כפר אז"ר
12,07,14,21,12,רמת גן
12,07,14,21,12,גבעת השלושה
12,07,14,21,12,גת רימון
12,07,14,21,12,כפר סירקין
12,07,14,21,12,תעשיון השרון
12,07,14,21,12,גן שורק
12,07,14,21,12,נטעים
12,07,14,21,12,פלמחים
12,07,14,21,12,ראשון לציון
12,07,14,21,12,בני ברק
12,07,14,21,12,גבעת שמואל
12,07,14,21,12,גבעתיים
12,07,14,21,12,חוות שלם
12,07,14,21,12,פתח תקווה
12,07,14,21,12,אשדוד
12,07,14,21,12,בני דרום
12,07,14,21,12,נווה הרצוג
12,07,14,21,12,ניר גלים
12,07,14,21,12,עד הלום
12,07,14,21,12,גן שורק
12,07,14,21,12,נטעים
12,07,14,21,12,פלמחים
12,07,14,21,12,ראשון לציון
12,07,14,21,12,בני ברק
12,07,14,21,12,גבעת שמואל
12,07,14,21,12,גבעתיים
12,07,14,21,12,חוות שלם
12,07,14,21,12,פתח תקווה
12,07,14,21,12,רמת גן
12,07,14,21,12,גבעת השלושה
12,07,14,21,12,גת רימון
12,07,14,21,12,כפר סירקין
12,07,14,21,12,תעשיון השרון
12,07,14,21,12,ניצנים
12,07,14,21,12,אשדוד
12,07,14,21,12,בני דרום
12,07,14,21,12,נווה הרצוג
12,07,14,21,12,ניר גלים
12,07,14,21,12,עד הלום
12,07,14,21,12,גן שורק
12,07,14,21,12,נטעים
12,07,14,21,12,פלמחים
12,07,14,21,12,ראשון לציון
12,07,14,21,12,בני ברק
12,07,14,21,12,גבעת שמואל
12,07,14,21,12,גבעתיים
12,07,14,21,12,חוות שלם
12,07,14,21,12,פתח תקווה
12,07,14,21,12,רמת גן
12,07,14,21,12,גבעת השלושה
12,07,14,21,12,גת רימון
12,07,14,21,12,כפר סירקין
12,07,14,21,12,תעשיון השרון
12,07,14,21,12,ניצן
12,07,14,21,12,ניצן ב'
12,07,14,21,11,ראשון לציון
12,07,14,21,11,בני ברק
12,07,14,21,11,גבעת שמואל
12,07,14,21,11,גבעתיים
12,07,14,21,11,חוות שלם
12,07,14,21,11,פתח תקווה
12,07,14,21,11,רמת גן
12,07,14,21,11,גבעת השלושה
12,07,14,21,11,גת רימון
12,07,14,21,11,כפר סירקין
12,07,14,21,11,תעשיון השרון
12,07,14,21,11,אשקלון
12,07,14,21,11,באר גנים
12,07,14,21,11,ניצן
12,07,14,21,11,ניצן ב'
12,07,14,21,11,ניצנים
12,07,14,21,11,בני דרום
12,07,14,21,11,נווה הרצוג
12,07,14,21,11,ניר גלים
12,07,14,21,11,עד הלום
12,07,14,21,11,גן שורק
12,07,14,21,11,נטעים
12,07,14,21,11,פלמחים
12,07,14,21,11,אשדוד
12,07,14,21,11,ניצן
12,07,14,21,11,ניצן ב'
12,07,14,21,11,ניצנים
12,07,14,21,07,רמת השרון
12,07,14,21,07,תל אביב יפו
12,07,14,21,07,גליל ים
12,07,14,21,07,הכפר הירוק
12,07,14,21,07,הרצליה
12,07,14,21,07,כפר שמריהו
12,07,14,21,07,תל אביב יפו
12,07,14,21,07,גליל ים
12,07,14,21,07,הכפר הירוק
12,07,14,21,07,הרצליה
12,07,14,21,07,כפר שמריהו
12,07,14,21,07,רמת השרון
12,07,14,21,07,א.ת אשקלון
12,07,14,21,06,תל אביב יפו
12,07,14,21,06,גליל ים
12,07,14,21,06,הכפר הירוק
12,07,14,21,06,הרצליה
12,07,14,21,06,כפר שמריהו
12,07,14,21,06,רמת השרון
12,07,14,21,06,זיקים
12,07,14,21,06,כרמיה
12,07,14,21,06,א.ת אשקלון
12,07,14,20,42,ניצן
12,07,14,20,42,ניצן ב'
12,07,14,20,42,ניצנים
12,07,14,20,41,אשדוד
12,07,14,20,41,בני דרום
12,07,14,20,41,נווה הרצוג
12,07,14,20,41,ניר גלים
12,07,14,20,41,עד הלום
12,07,14,20,41,ניצן
12,07,14,20,41,ניצן ב'
12,07,14,20,41,ניצנים
12,07,14,20,41,בני דרום
12,07,14,20,41,נווה הרצוג
12,07,14,20,41,ניר גלים
12,07,14,20,41,עד הלום
12,07,14,20,41,אשדוד
12,07,14,20,41,יד מרדכי
12,07,14,20,41,נתיב העשרה
12,07,14,20,41,זיקים
12,07,14,20,41,כרמיה
12,07,14,20,07,נחל עוז
12,07,14,20,07,עלומים
12,07,14,20,00,א.ת אשקלון
12,07,14,20,00,זיקים
12,07,14,20,00,כרמיה
12,07,14,20,00,א.ת אשקלון
12,07,14,19,56,א.ת אשקלון
12,07,14,19,56,זיקים
12,07,14,19,56,כרמיה
12,07,14,19,56,א.ת אשקלון
12,07,14,19,37,כיסופים
12,07,14,19,21,נחל עוז
12,07,14,19,21,עלומים
12,07,14,19,18,עמיעוז
